subject,version,browser_event,trial,time,timepoint,stamp,id
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,117,10439078,,2024-11-13 18:24:21,26399
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,117,10440901,,2024-11-13 18:24:23,26400
616d9ef881036dfbfd63d2f4,v5_pilot1,focus,214,3155115,,2024-11-13 18:24:24,26401
616d9ef881036dfbfd63d2f4,v5_pilot1,blur,215,3165383,,2024-11-13 18:24:35,26402
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,118,10455218,,2024-11-13 18:24:38,26403
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,118,10472833,,2024-11-13 18:24:55,26404
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,119,10487829,,2024-11-13 18:25:10,26405
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,119,10501347,,2024-11-13 18:25:24,26406
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,120,10514251,,2024-11-13 18:25:37,26407
56bd7bf3d4e2180005a86846,v5_pilot1,blur,215,4193996,,2024-11-13 18:25:38,26408
56bd7bf3d4e2180005a86846,v5_pilot1,focus,215,4216728,,2024-11-13 18:26:00,26409
56bd7bf3d4e2180005a86846,v5_pilot1,blur,215,4217661,,2024-11-13 18:26:01,26410
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,120,10543515,,2024-11-13 18:26:06,26411
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,121,10574973,,2024-11-13 18:26:37,26412
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,121,10590152,,2024-11-13 18:26:53,26413
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,122,10601742,,2024-11-13 18:27:04,26414
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,122,10621433,,2024-11-13 18:27:24,26415
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,123,10631719,,2024-11-13 18:27:34,26416
6732364b293dff5d8ddf5063,v5_pilot1,blur,41,597482,,2024-11-13 18:27:59,26417
56bd7bf3d4e2180005a86846,v5_pilot1,focus,215,4359846,,2024-11-13 18:28:24,26418
56bd7bf3d4e2180005a86846,v5_pilot1,blur,215,4361232,,2024-11-13 18:28:25,26419
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,123,10683715,,2024-11-13 18:28:26,26420
56bd7bf3d4e2180005a86846,v5_pilot1,focus,215,4365025,,2024-11-13 18:28:29,26421
56bd7bf3d4e2180005a86846,v5_pilot1,blur,215,4366281,,2024-11-13 18:28:30,26422
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,123,10692040,,2024-11-13 18:28:34,26423
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,123,10694453,,2024-11-13 18:28:37,26424
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,124,10701608,,2024-11-13 18:28:44,26425
56bd7bf3d4e2180005a86846,v5_pilot1,focus,215,4390235,,2024-11-13 18:28:54,26426
56bd7bf3d4e2180005a86846,v5_pilot1,blur,215,4391010,,2024-11-13 18:28:55,26427
56bd7bf3d4e2180005a86846,v5_pilot1,focus,215,4397936,,2024-11-13 18:29:01,26428
60dc4e2299f89a7ca94b2c91,v5_pilot1,focus,124,10720551,,2024-11-13 18:29:03,26429
56bd7bf3d4e2180005a86846,v5_pilot1,blur,215,4409338,,2024-11-13 18:29:13,26430
60dc4e2299f89a7ca94b2c91,v5_pilot1,blur,125,10733480,,2024-11-13 18:29:16,26431
