"subject","version","browser_event","trial","time","timepoint","stamp","id"
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",137,566957,NA,"2024-12-19 19:26:38",27648
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",137,568719,NA,"2024-12-19 19:26:40",27649
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",155,620086,NA,"2024-12-19 19:27:31",27654
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",155,621863,NA,"2024-12-19 19:27:33",27655
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",156,627822,NA,"2024-12-19 19:27:39",27656
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",156,629297,NA,"2024-12-19 19:27:41",27657
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",157,639434,NA,"2024-12-19 19:27:51",27659
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","focus",157,642361,NA,"2024-12-19 19:27:54",27660
"470d2ce7870a6bc0ff9d02e22f4532ec","v5_pilot2","blur",157,643691,NA,"2024-12-19 19:27:55",27661
"71db5018c5d50a0d5682a08b9a8295ff","pilot3b","blur",53,114251,NA,"2025-04-08 17:35:12",39676
"71db5018c5d50a0d5682a08b9a8295ff","pilot3b","focus",53,206047,NA,"2025-04-08 17:36:44",39691
"71db5018c5d50a0d5682a08b9a8295ff","pilot3b","blur",53,209839,NA,"2025-04-08 17:36:47",39694
"998e9532e44a7b802e61b53de84e7bcf","v5_pilot2","focus",1,2979,NA,"2024-12-19 19:19:30",27585
"998e9532e44a7b802e61b53de84e7bcf","v5_pilot2","blur",3,16109,NA,"2024-12-19 19:19:43",27586
"998e9532e44a7b802e61b53de84e7bcf","v5_pilot2","focus",3,32457,NA,"2024-12-19 19:19:59",27591
"998e9532e44a7b802e61b53de84e7bcf","v5_pilot2","blur",3,34351,NA,"2024-12-19 19:20:01",27592
"998e9532e44a7b802e61b53de84e7bcf","v5_pilot2","focus",3,257031,NA,"2024-12-19 19:23:44",27620
"cb129fe1df8cede20db986214a558bb0","pilot3b","blur",4,74045,NA,"2025-04-08 17:29:02",39553
"cb129fe1df8cede20db986214a558bb0","pilot3b","focus",4,87187,NA,"2025-04-08 17:29:15",39561
"cb129fe1df8cede20db986214a558bb0","pilot3b","blur",53,252754,NA,"2025-04-08 17:32:01",39616
"cb129fe1df8cede20db986214a558bb0","pilot3b","focus",53,258698,NA,"2025-04-08 17:32:07",39620
"cb129fe1df8cede20db986214a558bb0","pilot3b","blur",53,260169,NA,"2025-04-08 17:32:08",39622
"cb129fe1df8cede20db986214a558bb0","pilot3b","focus",53,289076,NA,"2025-04-08 17:32:37",39633
"cb129fe1df8cede20db986214a558bb0","pilot3b","blur",53,290109,NA,"2025-04-08 17:32:38",39634
"ea88c92d48a9e15777c207f269998743","v5_pilot2","blur",15,33650,NA,"2024-12-19 19:21:59",27610
